timestamp,cookie_name,cookie_domain,message
2023-12-26T00:37:58.718196+00:00,_EDGE_V,http://bing.com/,http://bing.com/ (_EDGE_V) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:37:58.718196+00:00,MUIDB,http://www.bing.com/,http://www.bing.com/ (MUIDB) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:37:58.718196+00:00,MSPTC,https://bing.com/,https://bing.com/ (MSPTC) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:58.718196+00:00,SRCHD,https://bing.com/,https://bing.com/ (SRCHD) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:58.718196+00:00,SRCHHPGUSR,https://bing.com/,https://bing.com/ (SRCHHPGUSR) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:58.718196+00:00,SRCHUID,https://bing.com/,https://bing.com/ (SRCHUID) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:58.718196+00:00,USRLOC,https://bing.com/,https://bing.com/ (USRLOC) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:37:58.718196+00:00,_HPVN,https://bing.com/,https://bing.com/ (_HPVN) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:58.718196+00:00,_UR,https://bing.com/,https://bing.com/ (_UR) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:38:44.486862+00:00,_C_Auth,http://api.msn.com/auth/cookie,http://api.msn.com/auth/cookie (_C_Auth) Flags: [HTTP only] = False [Persistent] = False
2023-12-26T00:38:44.486862+00:00,_C_Auth,http://api.msn.com/auth/cookie,http://api.msn.com/auth/cookie (_C_Auth) Flags: [HTTP only] = False [Persistent] = False
2023-12-26T00:38:44.487442+00:00,MUIDB,http://api.msn.com/,http://api.msn.com/ (MUIDB) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:38:44.487442+00:00,MUIDB,http://api.msn.com/,http://api.msn.com/ (MUIDB) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:38:44.506020+00:00,MicrosoftApplicationsTelemetryDeviceId,https://windows.msn.com/,https://windows.msn.com/ (MicrosoftApplicationsTelemetryDeviceId) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:38:45.483983+00:00,MUIDB,http://assets.msn.com/,http://assets.msn.com/ (MUIDB) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:38:47.981145+00:00,_C_ETH,https://msn.com/,https://msn.com/ (_C_ETH) Flags: [HTTP only] = True [Persistent] = False
2023-12-26T00:38:47.981145+00:00,_C_ETH,https://msn.com/,https://msn.com/ (_C_ETH) Flags: [HTTP only] = True [Persistent] = False
2023-12-26T00:38:47.982268+00:00,_C_Auth,http://assets.msn.com/service/news/feed/pages,http://assets.msn.com/service/news/feed/pages (_C_Auth) Flags: [HTTP only] = False [Persistent] = False
