timestamp,event_type,registry_key,parser,message
2023-12-26T00:39:38.299946+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\ContentDeliveryManager\Health\Placement-SubscribedContent-338387] (default): [REG_BINARY] (92 bytes) HealthEvaluation: [REG_BINARY] (36 byte,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\ContentDeliveryManager\Health\Placement-SubscribedContent-338387] (default): [REG_BINARY] (92 bytes) HealthEvaluation: [REG_BINARY] (36 bytes)
2023-12-26T00:39:56.813966+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Perflib] Base Index: [REG_DWORD_LE] 1847 ExtCounterTestLevel: [REG_DWORD_LE] 4 Last Counter: [REG_DWORD_LE] 13270 Last Help: [REG_DWORD_,winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Perflib] Base Index: [REG_DWORD_LE] 1847 ExtCounterTestLevel: [REG_DWORD_LE] 4 Last Counter: [REG_DWORD_LE] 13270 Last Help: [REG_DWORD_LE] 13271 Supports Metadata: [REG_DWORD_LE] 1 Version: [REG_DWORD_LE] 65537
2023-12-26T00:39:56.813966+00:00,RegistryModify,HKEY_LOCAL_MACHINE\System\ControlSet001\Services\WmiApRpl\Performance] Close: [REG_SZ] WmiClosePerfData Collect: [REG_SZ] WmiCollectPerfData First Counter: [REG_DWORD_LE] 13104 First Help: [REG_DWORD_,winreg/winreg_default,[HKEY_LOCAL_MACHINE\System\ControlSet001\Services\WmiApRpl\Performance] Close: [REG_SZ] WmiClosePerfData Collect: [REG_SZ] WmiCollectPerfData First Counter: [REG_DWORD_LE] 13104 First Help: [REG_DWORD_LE] 13105 Last Counter: [REG_DWORD_LE] 13270 Last Help: [REG_DWORD_LE] 13271 Library: [REG_EXPAND_SZ] %systemroot%\system32\wbem\wmiaprpl.dll Object List: [REG_SZ] 13104 13110 13120 13130 13150 13194
2023-12-26T00:40:00.999891+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\Wbem\WDM\DREDGE] C:\Windows\System32\drivers\ACPI.sys[ACPIMOFResource]: [REG_SZ] LowDateTime:1123221120 HighDateTime:31069940***Binary mof compiled successfully C,winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\Wbem\WDM\DREDGE] C:\Windows\System32\drivers\ACPI.sys[ACPIMOFResource]: [REG_SZ] LowDateTime:1123221120 HighDateTime:31069940***Binary mof compiled successfully C:\Windows\System32\drivers\en-US\ACPI.sys.mui[ACPIMOFResource]: [REG_SZ] LowDateTime:1019474664 HighDateTime:30957985***Binary mof compiled successfully C:\Windows\System32\drivers\en-US\processr.sys
2023-12-26T00:40:00.999891+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\Wbem\WDM] C:\Windows\System32\drivers\ACPI.sys[ACPIMOFResource]: [REG_SZ] LowDateTime:1123221120 HighDateTime:31069940***Binary mof compiled successfully C:\Windo,winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\Wbem\WDM] C:\Windows\System32\drivers\ACPI.sys[ACPIMOFResource]: [REG_SZ] LowDateTime:1123221120 HighDateTime:31069940***Binary mof compiled successfully C:\Windows\System32\drivers\en-US\ACPI.sys.mui[ACPIMOFResource]: [REG_SZ] LowDateTime:1019474664 HighDateTime:30957985***Binary mof compiled successfully C:\Windows\System32\drivers\en-US\processr.sys.mui[PR
2023-12-26T00:40:04.852254+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\HAM\AUI\GamePassWidget\V1\LU] PCT,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\HAM\AUI\GamePassWidget\V1\LU] PCT: [REG_QWORD] 133480247279950036 PTT: [REG_QWORD] 133480248048522535
2023-12-26T00:40:04.868646+00:00,ServiceModify,,winevtx,[8001 / 0x1f41] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['ServicePackageRundownNotificationImpl PsmKey:MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy+GamePassWidget  sid:S-1-5-21-2701124392-30314147-1419915659-1000'  'ServicePackageRundownNotificationImpl'  'onecoreuap\\enduser\\winstore\\licensemanager\\lib\
2023-12-26T00:40:04.868646+00:00,ServiceModify,,winevtx,[8001 / 0x1f41] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['ServicePackageRundownNotificationImpl PsmKey:MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy+GamePassWidget  sid:S-1-5-21-2701124392-30314147-1419915659-1000'  'ServicePackageRundownNotificationImpl'  'onecoreuap\\enduser\\winstore\\licensemanager\\lib\
2023-12-26T00:40:55.994723+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\ContentDeliveryManager\Subscriptions\310091] Availability: [REG_DWORD_LE] 0 ContentId: [REG_SZ] (empty) HasContent: [REG_DWORD_LE] 0 LastAcc,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\ContentDeliveryManager\Subscriptions\310091] Availability: [REG_DWORD_LE] 0 ContentId: [REG_SZ] (empty) HasContent: [REG_DWORD_LE] 0 LastAccessed: [REG_QWORD] 133480234322432062 ShortContentId: [REG_SZ] (empty) UpdateDrivenByExpiration: [REG_DWORD_LE] 1
2023-12-26T00:41:01.915741+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:41:01.915741+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:41:01.915750+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:41:01.915750+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:41:02.116594+00:00,ServiceModify,,winreg/windows_services,[HKEY_LOCAL_MACHINE\System\ControlSet001\Services\BITS] Type: Service - Share Process (0x20) Start: Auto Start (2) Image path: %SystemRoot%\System32\svchost.exe -k netsvcs -p Error control: Normal (1) DelayedAutostart: [REG_DWORD_LE] 1 DependOnService: [REG_MULTI_SZ] [RpcSs] Description: [REG_SZ] @%SystemRoot%\system32\qmgr.dll -1001 DisplayName: [REG_SZ] @%SystemRoot%\system32\qmgr.dll -1000 Fail
2023-12-26T00:41:02.116594+00:00,ServiceModify,,winevtx,[7040 / 0x1b80] Provider identifier: {555908d1-a6d7-4695-8e1e-26931d2012f4} Source Name: Service Control Manager Strings: ['Background Intelligent Transfer Service'  'demand start'  'auto start'  'BITS'] Computer Name: WinDev2311Eval Record Number: 1894 Event Level: 4
2023-12-26T00:41:02.116594+00:00,ServiceModify,,winevtx,[7040 / 0x1b80] Provider identifier: {555908d1-a6d7-4695-8e1e-26931d2012f4} Source Name: Service Control Manager Strings: ['Background Intelligent Transfer Service'  'demand start'  'auto start'  'BITS'] Computer Name: WinDev2311Eval Record Number: 1894 Event Level: 4
2023-12-26T00:41:06.754622+00:00,ServiceModify,,winevtx,[161 / 0x00a1] Provider identifier: {a7975c8f-ac13-49f1-87da-5a984a4ab417} Source Name: Microsoft-Windows-WinRM Strings: ['The client cannot connect to the destination specified in the request. Verify that the service on the destination is running and is accepting requests. Consult the logs and documentation for the WS-Management service running on the destination  most commonly IIS or WinRM. If t
2023-12-26T00:41:06.754622+00:00,ServiceModify,,winevtx,[161 / 0x00a1] Provider identifier: {a7975c8f-ac13-49f1-87da-5a984a4ab417} Source Name: Microsoft-Windows-WinRM Strings: ['The client cannot connect to the destination specified in the request. Verify that the service on the destination is running and is accepting requests. Consult the logs and documentation for the WS-Management service running on the destination  most commonly IIS or WinRM. If t
2023-12-26T00:41:07.262372+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:41:07.262372+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:41:07.262379+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:41:07.262379+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:41:07.723475+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\Wbem\PROVIDERS\Performance] Performance Data: [REG_BINARY] (6952 bytes) Performance Refresh: [REG_DWORD_LE] 0 Performance Refreshed: [REG_DWORD_LE] 0,winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\Wbem\PROVIDERS\Performance] Performance Data: [REG_BINARY] (6952 bytes) Performance Refresh: [REG_DWORD_LE] 0 Performance Refreshed: [REG_DWORD_LE] 0
2023-12-26T00:41:08.763861+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:41:08.763861+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:41:08.763870+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:41:08.763870+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:41:42.502587+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\FeatureUsage\AppSwitched] *PID00001150: [REG_DWORD_LE] 1,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\FeatureUsage\AppSwitched] *PID00001150: [REG_DWORD_LE] 1
2023-12-26T00:41:42.586154+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage] BkDownloadRatePct: [REG_DWORD_LE] 45 CDNConnectionCount: [REG_DWORD_LE] 0 CPUpct: [REG_SZ] 0.051925 CacheServerC,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage] BkDownloadRatePct: [REG_DWORD_LE] 45 CDNConnectionCount: [REG_DWORD_LE] 0 CPUpct: [REG_SZ] 0.051925 CacheServerConnectionCount: [REG_DWORD_LE] 0 CacheSizeBytes: [REG_QWORD] 0 DownlinkBps: [REG_DWORD_LE] 0 DownlinkUsageBps: [REG_DWORD_LE] 0 DownloadMonthlyCacheHostBytes: [REG_QWORD] 0 DownloadMonthlyCdnBytes: [
2023-12-26T00:41:42.662967+00:00,RegistryModify,,winreg/winreg_default,[\Config] GeoVersion_EndpointFullUri: [REG_SZ] https://geover.prod.do.dsp.mp.microsoft.com/geoversion Geo_EndpointFullUri: [REG_SZ] https://geo.prod.do.dsp.mp.microsoft.com/geo KVFileExpirationTime: [REG_QWORD] 133447203852608766 PrivateRegMigrate: [REG_DWORD_LE] 1
2023-12-26T00:41:42.662967+00:00,RegistryModify,,winreg/winreg_default,[\Settings] (empty)
2023-12-26T00:41:42.662967+00:00,RegistryModify,,winreg/winreg_default,[\Trace] (empty)
2023-12-26T00:41:42.662967+00:00,RegistryModify,,winreg/winreg_default,[\Usage] BkDownloadRatePct: [REG_DWORD_LE] 45 CDNConnectionCount: [REG_DWORD_LE] 0 CPUpct: [REG_SZ] 0.051925 CacheServerConnectionCount: [REG_DWORD_LE] 0 CacheSizeBytes: [REG_QWORD] 0 DownlinkBps: [REG_DWORD_LE] 0 DownlinkUsageBps: [REG_DWORD_LE] 0 DownloadMonthlyCacheHostBytes: [REG_QWORD] 0 DownloadMonthlyCdnBytes: [REG_QWORD] 0 DownloadMonthlyGroupBytes: [REG_QWORD] 0 DownloadMonthlyInternetByt
2023-12-26T00:41:42.662967+00:00,RegistryModify,,winreg/winreg_default,[\] Migrated: [REG_DWORD_LE] 1
2023-12-26T00:41:49.387914+00:00,RegistryModify,HKEY_LOCAL_MACHINE\System\ControlSet001\Services\bam\State\UserSettings\S-1-5-18] SequenceNumber: [REG_DWORD_LE] 11 Version: [REG_DWORD_LE] 1 \Device\HarddiskVolume4\Windows\System32\consent.exe: [REG,winreg/winreg_default,[HKEY_LOCAL_MACHINE\System\ControlSet001\Services\bam\State\UserSettings\S-1-5-18] SequenceNumber: [REG_DWORD_LE] 11 Version: [REG_DWORD_LE] 1 \Device\HarddiskVolume4\Windows\System32\consent.exe: [REG_BINARY] (24 bytes)
2023-12-26T00:41:49.606169+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\UFH\SHC] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\UFH\SHC] (empty)
2023-12-26T00:41:50.187768+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Mozilla\Firefox\TaskBarIDs] C:\Program Files\Mozilla Firefox: [REG_SZ] 308046B0AF4A39CB,winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Mozilla\Firefox\TaskBarIDs] C:\Program Files\Mozilla Firefox: [REG_SZ] 308046B0AF4A39CB
2023-12-26T00:41:50.187768+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Mozilla\Firefox] (empty),winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Mozilla\Firefox] (empty)
2023-12-26T00:41:50.836043+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache] C:\Users\User\AppData\Local\Temp\7zSC2993177\setup-stub.exe.ApplicationCompany: [REG_SZ] Mozilla Corporatio,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache] C:\Users\User\AppData\Local\Temp\7zSC2993177\setup-stub.exe.ApplicationCompany: [REG_SZ] Mozilla Corporation C:\Users\User\AppData\Local\Temp\7zSC2993177\setup-stub.exe.FriendlyAppName: [REG_SZ] Firefox Installer C:\Windows\system32\explorerframe.dll.ApplicationCompany: [REG_SZ] Microsoft Corporation C:\W
2023-12-26T00:41:52.827389+00:00,ServiceModify,,winevtx,[2024 / 0x07e8] Provider identifier: {05f02597-fe85-4e67-8542-69567ab8fd4f} Source Name: Microsoft-Windows-LiveId Strings: ['Service stopped'  'The service has stopped.'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 329 Event Level: 4
2023-12-26T00:41:52.827389+00:00,ServiceModify,,winevtx,[2024 / 0x07e8] Provider identifier: {05f02597-fe85-4e67-8542-69567ab8fd4f} Source Name: Microsoft-Windows-LiveId Strings: ['Service stopped'  'The service has stopped.'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 329 Event Level: 4
2023-12-26T00:41:52.837878+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\IdentityCRL] DeviceDNSSuffix: [REG_SZ] .devicedns.live.com GlobalDeviceUpdateTime: [REG_QWORD] 1703549664 IDCRLVersion: [REG_SZ] 8.0.22621.2506 LoginUrl: [REG_SZ],winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\IdentityCRL] DeviceDNSSuffix: [REG_SZ] .devicedns.live.com GlobalDeviceUpdateTime: [REG_QWORD] 1703549664 IDCRLVersion: [REG_SZ] 8.0.22621.2506 LoginUrl: [REG_SZ] https://login.live.com TargetDir: [REG_SZ] C:\Windows\System32
2023-12-26T00:42:06.679112+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\SystemCertificates\AuthRoot\Certificates\DAC9024F54D8F6DF94935FB1732638CA6AD77C13] Blob: [REG_BINARY] (1240 bytes),winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\SystemCertificates\AuthRoot\Certificates\DAC9024F54D8F6DF94935FB1732638CA6AD77C13] Blob: [REG_BINARY] (1240 bytes)
2023-12-26T00:42:06.679112+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\SystemCertificates\AuthRoot\Certificates\DAC9024F54D8F6DF94935FB1732638CA6AD77C13] Blob: [REG_BINARY] (1240 bytes),winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\SystemCertificates\AuthRoot\Certificates\DAC9024F54D8F6DF94935FB1732638CA6AD77C13] Blob: [REG_BINARY] (1240 bytes)
2023-12-26T00:42:13.598532+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders\Shell] HotKey: [REG_DWORD_LE] 0 ShowCmd: [REG_DWORD_LE] 1 WFlags: [REG_DWORD_LE] 0,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders\Shell] HotKey: [REG_DWORD_LE] 0 ShowCmd: [REG_DWORD_LE] 1 WFlags: [REG_DWORD_LE] 0
2023-12-26T00:42:13.598532+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders] (empty)
2023-12-26T00:42:13.598532+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags] (empty)
2023-12-26T00:42:13.598532+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders\Shell] HotKey: [REG_DWORD_LE] 0 ShowCmd: [REG_DWORD_LE] 1 WFlags: [REG_DWORD_LE] 0,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders\Shell] HotKey: [REG_DWORD_LE] 0 ShowCmd: [REG_DWORD_LE] 1 WFlags: [REG_DWORD_LE] 0
2023-12-26T00:42:13.598532+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\AllFolders] (empty)
2023-12-26T00:42:13.598532+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags] (empty)
2023-12-26T00:42:13.687847+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell] KnownFolderDerivedFolderType: [REG_SZ] {885A186E-A440-4ADA-812B-DB871B942259} SniffedFolderType: [REG_S,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell] KnownFolderDerivedFolderType: [REG_SZ] {885A186E-A440-4ADA-812B-DB871B942259} SniffedFolderType: [REG_SZ] Downloads
2023-12-26T00:42:13.687847+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell] KnownFolderDerivedFolderType: [REG_SZ] {885A186E-A440-4ADA-812B-DB871B942259} SniffedFolderType: [REG_S,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell] KnownFolderDerivedFolderType: [REG_SZ] {885A186E-A440-4ADA-812B-DB871B942259} SniffedFolderType: [REG_SZ] Downloads
2023-12-26T00:42:14.172629+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell\{885A186E-A440-4ADA-812B-DB871B942259}] ColInfo: [REG_BINARY] (136 bytes) FFlags: [REG_DWORD_LE] 1092616,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell\{885A186E-A440-4ADA-812B-DB871B942259}] ColInfo: [REG_BINARY] (136 bytes) FFlags: [REG_DWORD_LE] 1092616193 GroupByDirection: [REG_DWORD_LE] -1 GroupByKey:FMTID: [REG_SZ] {B725F130-47EF-101A-A5F1-02608C9EEBAC} GroupByKey:PID: [REG_DWORD_LE] 14 GroupView: [REG_DWORD_LE] -1 IconSize: [REG_DWORD_LE] 16 Lo
2023-12-26T00:42:14.172629+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell\{885A186E-A440-4ADA-812B-DB871B942259}] ColInfo: [REG_BINARY] (136 bytes) FFlags: [REG_DWORD_LE] 1092616,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\2\Shell\{885A186E-A440-4ADA-812B-DB871B942259}] ColInfo: [REG_BINARY] (136 bytes) FFlags: [REG_DWORD_LE] 1092616193 GroupByDirection: [REG_DWORD_LE] -1 GroupByKey:FMTID: [REG_SZ] {B725F130-47EF-101A-A5F1-02608C9EEBAC} GroupByKey:PID: [REG_DWORD_LE] 14 GroupView: [REG_DWORD_LE] -1 IconSize: [REG_DWORD_LE] 16 Lo
2023-12-26T00:42:33.535774+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\SystemCertificates\AuthRoot\Certificates\CABD2A79A1076A31F21D253635CB039D4329A5E8] Blob: [REG_BINARY] (1699 bytes),winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\SystemCertificates\AuthRoot\Certificates\CABD2A79A1076A31F21D253635CB039D4329A5E8] Blob: [REG_BINARY] (1699 bytes)
