event,event_type,timestamp,parser,source
http://example.org/ord2i#Event_000001,SystemEvent,2023-12-26T00:34:22.197402+00:00,winevtx,EVT
http://example.org/ord2i#Event_000002,SystemEvent,2023-12-26T00:34:22.197402+00:00,winevtx,EVT
http://example.org/ord2i#Event_000003,SystemEvent,2023-12-26T00:34:22.271864+00:00,winevtx,EVT
http://example.org/ord2i#Event_000004,SystemEvent,2023-12-26T00:34:22.271864+00:00,winevtx,EVT
http://example.org/ord2i#Event_000005,SystemEvent,2023-12-26T00:34:22.272167+00:00,winevtx,EVT
http://example.org/ord2i#Event_000006,SystemEvent,2023-12-26T00:34:22.272167+00:00,winevtx,EVT
http://example.org/ord2i#Event_000007,SystemEvent,2023-12-26T00:34:22.288342+00:00,winevtx,EVT
http://example.org/ord2i#Event_000008,SystemEvent,2023-12-26T00:34:22.288342+00:00,winevtx,EVT
http://example.org/ord2i#Event_000009,SystemEvent,2023-12-26T00:34:22.324035+00:00,winevtx,EVT
http://example.org/ord2i#Event_000010,SystemEvent,2023-12-26T00:34:22.324035+00:00,winevtx,EVT
http://example.org/ord2i#Event_000011,SystemEvent,2023-12-26T00:34:22.324437+00:00,winevtx,EVT
http://example.org/ord2i#Event_000012,SystemEvent,2023-12-26T00:34:22.324437+00:00,winevtx,EVT
http://example.org/ord2i#Event_000013,SystemEvent,2023-12-26T00:34:22.707479+00:00,winevtx,EVT
http://example.org/ord2i#Event_000014,SystemEvent,2023-12-26T00:34:22.707479+00:00,winevtx,EVT
http://example.org/ord2i#Event_000015,SystemEvent,2023-12-26T00:34:23.598738+00:00,winevtx,EVT
http://example.org/ord2i#Event_000016,SystemEvent,2023-12-26T00:34:23.598738+00:00,winevtx,EVT
http://example.org/ord2i#Event_000017,AppLaunch,2023-12-26T00:34:23.819000+00:00,winreg/userassist,REG
http://example.org/ord2i#Event_000018,AppLaunch,2023-12-26T00:34:23.837000+00:00,winreg/userassist,REG
http://example.org/ord2i#Event_000019,SystemEvent,2023-12-26T00:34:23.896466+00:00,winevtx,EVT
http://example.org/ord2i#Event_000020,SystemEvent,2023-12-26T00:34:23.896466+00:00,winevtx,EVT
http://example.org/ord2i#Event_000021,SystemEvent,2023-12-26T00:34:23.903021+00:00,winevtx,EVT
http://example.org/ord2i#Event_000022,SystemEvent,2023-12-26T00:34:23.903021+00:00,winevtx,EVT
http://example.org/ord2i#Event_000023,RegistryModify,2023-12-26T00:34:23.903241+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000024,SystemEvent,2023-12-26T00:34:23.916867+00:00,winevtx,EVT
http://example.org/ord2i#Event_000025,SystemEvent,2023-12-26T00:34:23.916867+00:00,winevtx,EVT
http://example.org/ord2i#Event_000026,SystemEvent,2023-12-26T00:34:23.918869+00:00,winevtx,EVT
http://example.org/ord2i#Event_000027,SystemEvent,2023-12-26T00:34:23.918869+00:00,winevtx,EVT
http://example.org/ord2i#Event_000028,SystemEvent,2023-12-26T00:34:23.920044+00:00,winevtx,EVT
http://example.org/ord2i#Event_000029,SystemEvent,2023-12-26T00:34:23.920044+00:00,winevtx,EVT
http://example.org/ord2i#Event_000030,SystemEvent,2023-12-26T00:34:23.920048+00:00,winevtx,EVT
http://example.org/ord2i#Event_000031,SystemEvent,2023-12-26T00:34:23.920048+00:00,winevtx,EVT
http://example.org/ord2i#Event_000032,FileSystemOp,2023-12-26T00:34:24.118574+00:00,filestat,FILE
http://example.org/ord2i#Event_000033,FileSystemOp,2023-12-26T00:34:24.118574+00:00,filestat,FILE
http://example.org/ord2i#Event_000034,FileSystemOp,2023-12-26T00:34:24.134273+00:00,filestat,FILE
http://example.org/ord2i#Event_000035,FileSystemOp,2023-12-26T00:34:24.134273+00:00,filestat,FILE
http://example.org/ord2i#Event_000036,AppExecution,2023-12-26T00:34:24.149897+00:00,prefetch,LOG
http://example.org/ord2i#Event_000037,FileModify,2023-12-26T00:34:24.181103+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000038,FileDelete,2023-12-26T00:34:24.181103+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000039,FileCreate,2023-12-26T00:34:24.181103+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000040,FileCreate,2023-12-26T00:34:24.181103+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000041,FileCreate,2023-12-26T00:34:24.181103+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000042,SystemEvent,2023-12-26T00:34:24.182825+00:00,winevtx,EVT
http://example.org/ord2i#Event_000043,SystemEvent,2023-12-26T00:34:24.182825+00:00,winevtx,EVT
http://example.org/ord2i#Event_000044,ServiceModify,2023-12-26T00:34:24.183077+00:00,winevtx,EVT
http://example.org/ord2i#Event_000045,ServiceModify,2023-12-26T00:34:24.183077+00:00,winevtx,EVT
http://example.org/ord2i#Event_000046,SystemEvent,2023-12-26T00:34:24.183234+00:00,winevtx,EVT
http://example.org/ord2i#Event_000047,SystemEvent,2023-12-26T00:34:24.183234+00:00,winevtx,EVT
http://example.org/ord2i#Event_000048,ServiceModify,2023-12-26T00:34:24.183395+00:00,winevtx,EVT
http://example.org/ord2i#Event_000049,ServiceModify,2023-12-26T00:34:24.183395+00:00,winevtx,EVT
http://example.org/ord2i#Event_000050,SystemEvent,2023-12-26T00:34:24.183553+00:00,winevtx,EVT
http://example.org/ord2i#Event_000051,SystemEvent,2023-12-26T00:34:24.183553+00:00,winevtx,EVT
http://example.org/ord2i#Event_000052,SystemEvent,2023-12-26T00:34:24.184508+00:00,winevtx,EVT
http://example.org/ord2i#Event_000053,SystemEvent,2023-12-26T00:34:24.184508+00:00,winevtx,EVT
http://example.org/ord2i#Event_000054,SystemEvent,2023-12-26T00:34:24.184681+00:00,winevtx,EVT
http://example.org/ord2i#Event_000055,SystemEvent,2023-12-26T00:34:24.184681+00:00,winevtx,EVT
http://example.org/ord2i#Event_000056,ServiceModify,2023-12-26T00:34:24.184834+00:00,winevtx,EVT
http://example.org/ord2i#Event_000057,ServiceModify,2023-12-26T00:34:24.184834+00:00,winevtx,EVT
http://example.org/ord2i#Event_000058,ServiceModify,2023-12-26T00:34:24.184988+00:00,winevtx,EVT
http://example.org/ord2i#Event_000059,ServiceModify,2023-12-26T00:34:24.184988+00:00,winevtx,EVT
http://example.org/ord2i#Event_000060,ServiceModify,2023-12-26T00:34:24.191060+00:00,winevtx,EVT
http://example.org/ord2i#Event_000061,ServiceModify,2023-12-26T00:34:24.191060+00:00,winevtx,EVT
http://example.org/ord2i#Event_000062,ServiceModify,2023-12-26T00:34:24.198123+00:00,winevtx,EVT
http://example.org/ord2i#Event_000063,ServiceModify,2023-12-26T00:34:24.198123+00:00,winevtx,EVT
http://example.org/ord2i#Event_000064,ServiceModify,2023-12-26T00:34:24.203732+00:00,winevtx,EVT
http://example.org/ord2i#Event_000065,ServiceModify,2023-12-26T00:34:24.203732+00:00,winevtx,EVT
http://example.org/ord2i#Event_000066,FileCreate,2023-12-26T00:34:24.212310+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000067,FileCreate,2023-12-26T00:34:24.212310+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000068,FileSystemOp,2023-12-26T00:34:24.212310+00:00,filestat,FILE
http://example.org/ord2i#Event_000069,FileSystemOp,2023-12-26T00:34:24.212310+00:00,filestat,FILE
http://example.org/ord2i#Event_000070,SystemEvent,2023-12-26T00:34:24.261760+00:00,winevtx,EVT
http://example.org/ord2i#Event_000071,SystemEvent,2023-12-26T00:34:24.261760+00:00,winevtx,EVT
http://example.org/ord2i#Event_000072,ServiceModify,2023-12-26T00:34:24.305741+00:00,winevtx,EVT
http://example.org/ord2i#Event_000073,ServiceModify,2023-12-26T00:34:24.305741+00:00,winevtx,EVT
http://example.org/ord2i#Event_000074,ServiceModify,2023-12-26T00:34:24.454790+00:00,winevtx,EVT
http://example.org/ord2i#Event_000075,ServiceModify,2023-12-26T00:34:24.454790+00:00,winevtx,EVT
http://example.org/ord2i#Event_000076,SystemEvent,2023-12-26T00:34:24.479185+00:00,winevtx,EVT
http://example.org/ord2i#Event_000077,SystemEvent,2023-12-26T00:34:24.479185+00:00,winevtx,EVT
http://example.org/ord2i#Event_000078,SystemEvent,2023-12-26T00:34:24.479272+00:00,winevtx,EVT
http://example.org/ord2i#Event_000079,SystemEvent,2023-12-26T00:34:24.479272+00:00,winevtx,EVT
http://example.org/ord2i#Event_000080,SystemEvent,2023-12-26T00:34:24.493951+00:00,winevtx,EVT
http://example.org/ord2i#Event_000081,SystemEvent,2023-12-26T00:34:24.493951+00:00,winevtx,EVT
http://example.org/ord2i#Event_000082,ServiceModify,2023-12-26T00:34:24.495374+00:00,winevtx,EVT
http://example.org/ord2i#Event_000083,ServiceModify,2023-12-26T00:34:24.495374+00:00,winevtx,EVT
http://example.org/ord2i#Event_000084,SystemEvent,2023-12-26T00:34:24.504975+00:00,winevtx,EVT
http://example.org/ord2i#Event_000085,SystemEvent,2023-12-26T00:34:24.504975+00:00,winevtx,EVT
http://example.org/ord2i#Event_000086,SystemEvent,2023-12-26T00:34:24.505037+00:00,winevtx,EVT
http://example.org/ord2i#Event_000087,SystemEvent,2023-12-26T00:34:24.505037+00:00,winevtx,EVT
http://example.org/ord2i#Event_000088,FileSystemOp,2023-12-26T00:34:24.708138+00:00,filestat,FILE
http://example.org/ord2i#Event_000089,FileCreate,2023-12-26T00:34:24.708138+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000090,FileCreate,2023-12-26T00:34:24.708138+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000091,FileSystemOp,2023-12-26T00:34:24.708138+00:00,filestat,FILE
http://example.org/ord2i#Event_000092,ServiceModify,2023-12-26T00:34:24.710041+00:00,winevtx,EVT
http://example.org/ord2i#Event_000093,ServiceModify,2023-12-26T00:34:24.710041+00:00,winevtx,EVT
http://example.org/ord2i#Event_000094,FileCreate,2023-12-26T00:34:24.724526+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000095,FileCreate,2023-12-26T00:34:24.724526+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000096,FileSystemOp,2023-12-26T00:34:24.724526+00:00,filestat,FILE
http://example.org/ord2i#Event_000097,FileSystemOp,2023-12-26T00:34:24.724526+00:00,filestat,FILE
http://example.org/ord2i#Event_000098,FileCreate,2023-12-26T00:34:24.724526+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000099,FileCreate,2023-12-26T00:34:24.724526+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000100,FileSystemOp,2023-12-26T00:34:24.724526+00:00,filestat,FILE
http://example.org/ord2i#Event_000101,FileSystemOp,2023-12-26T00:34:24.724526+00:00,filestat,FILE
http://example.org/ord2i#Event_000102,FileModify,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000103,FileDelete,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000104,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000105,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000106,FileModify,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000107,FileDelete,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000108,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000109,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000110,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000111,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000112,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000113,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000114,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000115,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000116,FileModify,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000117,FileDelete,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000118,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000119,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000120,FileModify,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000121,FileDelete,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000122,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000123,FileCreate,2023-12-26T00:34:24.819714+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000124,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000125,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000126,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000127,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000128,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000129,FileSystemOp,2023-12-26T00:34:24.819714+00:00,filestat,FILE
http://example.org/ord2i#Event_000130,FileModify,2023-12-26T00:34:24.840657+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000131,FileDelete,2023-12-26T00:34:24.840657+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000132,FileSystemOp,2023-12-26T00:34:24.840657+00:00,filestat,FILE
http://example.org/ord2i#Event_000133,FileSystemOp,2023-12-26T00:34:24.840657+00:00,filestat,FILE
http://example.org/ord2i#Event_000134,FileModify,2023-12-26T00:34:24.840657+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000135,FileDelete,2023-12-26T00:34:24.840657+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000136,FileSystemOp,2023-12-26T00:34:24.840657+00:00,filestat,FILE
http://example.org/ord2i#Event_000137,FileSystemOp,2023-12-26T00:34:24.840657+00:00,filestat,FILE
http://example.org/ord2i#Event_000138,FileCreate,2023-12-26T00:34:25.583847+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000139,FileSystemOp,2023-12-26T00:34:25.583847+00:00,filestat,FILE
http://example.org/ord2i#Event_000140,FileSystemOp,2023-12-26T00:34:25.583847+00:00,filestat,FILE
http://example.org/ord2i#Event_000141,FileCreate,2023-12-26T00:34:25.583847+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000142,FileSystemOp,2023-12-26T00:34:25.583847+00:00,filestat,FILE
http://example.org/ord2i#Event_000143,FileSystemOp,2023-12-26T00:34:25.583847+00:00,filestat,FILE
http://example.org/ord2i#Event_000144,FileSystemOp,2023-12-26T00:34:25.599217+00:00,filestat,FILE
http://example.org/ord2i#Event_000145,FileSystemOp,2023-12-26T00:34:25.599217+00:00,filestat,FILE
http://example.org/ord2i#Event_000146,FileSystemOp,2023-12-26T00:34:25.599217+00:00,filestat,FILE
http://example.org/ord2i#Event_000147,FileSystemOp,2023-12-26T00:34:25.599217+00:00,filestat,FILE
http://example.org/ord2i#Event_000148,FileCreate,2023-12-26T00:34:26.503112+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000149,FileCreate,2023-12-26T00:34:26.503112+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000150,FileModify,2023-12-26T00:34:26.517709+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000151,FileModify,2023-12-26T00:34:26.517709+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000152,FileCreate,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000153,FileDelete,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000154,FileCreate,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000155,FileCreate,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000156,FileModify,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000157,FileDelete,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000158,FileSystemOp,2023-12-26T00:34:26.520823+00:00,filestat,FILE
http://example.org/ord2i#Event_000159,FileSystemOp,2023-12-26T00:34:26.520823+00:00,filestat,FILE
http://example.org/ord2i#Event_000160,FileCreate,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000161,FileDelete,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000162,FileCreate,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000163,FileCreate,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000164,FileModify,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000165,FileDelete,2023-12-26T00:34:26.520823+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000166,FileSystemOp,2023-12-26T00:34:26.520823+00:00,filestat,FILE
http://example.org/ord2i#Event_000167,FileSystemOp,2023-12-26T00:34:26.520823+00:00,filestat,FILE
http://example.org/ord2i#Event_000168,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000169,FileModify,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000170,FileDelete,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000171,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000172,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000173,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000174,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000175,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000176,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000177,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000178,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000179,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000180,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000181,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000182,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000183,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000184,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000185,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000186,FileModify,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000187,FileDelete,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000188,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000189,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000190,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000191,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000192,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000193,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000194,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000195,FileCreate,2023-12-26T00:34:26.537094+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000196,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000197,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000198,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000199,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000200,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000201,FileSystemOp,2023-12-26T00:34:26.537094+00:00,filestat,FILE
http://example.org/ord2i#Event_000202,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000203,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000204,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000205,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000206,RegistryModify,2023-12-26T00:34:26.553481+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000207,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000208,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000209,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000210,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000211,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000212,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000213,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000214,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000215,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000216,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000217,RegistryModify,2023-12-26T00:34:26.553481+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000218,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000219,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000220,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000221,FileCreate,2023-12-26T00:34:26.553481+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000222,RegistryModify,2023-12-26T00:34:26.553481+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000223,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000224,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000225,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000226,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000227,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000228,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000229,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000230,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000231,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000232,FileSystemOp,2023-12-26T00:34:26.553481+00:00,filestat,FILE
http://example.org/ord2i#Event_000233,RegistryModify,2023-12-26T00:34:26.553481+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000234,FileDelete,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000235,FileCreate,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000236,FileCreate,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000237,FileModify,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000238,FileDelete,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000239,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000240,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000241,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000242,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000243,FileSystemOp,2023-12-26T00:34:26.569898+00:00,filestat,FILE
http://example.org/ord2i#Event_000244,FileSystemOp,2023-12-26T00:34:26.569898+00:00,filestat,FILE
http://example.org/ord2i#Event_000245,FileSystemOp,2023-12-26T00:34:26.569898+00:00,filestat,FILE
http://example.org/ord2i#Event_000246,FileDelete,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000247,FileCreate,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000248,FileCreate,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000249,FileModify,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000250,FileDelete,2023-12-26T00:34:26.569898+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000251,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000252,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000253,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000254,RegistryModify,2023-12-26T00:34:26.569898+00:00,winreg/winreg_default,REG
http://example.org/ord2i#Event_000255,FileSystemOp,2023-12-26T00:34:26.569898+00:00,filestat,FILE
http://example.org/ord2i#Event_000256,FileSystemOp,2023-12-26T00:34:26.569898+00:00,filestat,FILE
http://example.org/ord2i#Event_000257,FileSystemOp,2023-12-26T00:34:26.569898+00:00,filestat,FILE
http://example.org/ord2i#Event_000258,FileModify,2023-12-26T00:34:26.586043+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000259,FileDelete,2023-12-26T00:34:26.586043+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000260,FileModify,2023-12-26T00:34:26.586043+00:00,usnjrnl,FILE
http://example.org/ord2i#Event_000261,FileCreate,2023-12-26T00:34:26.586043+00:00,usnjrnl,FILE
